age,income,experience_years,performance_score,category,department,salary_band,location
36.58213785323452,80005.66568740799,10.37251510988455,8.805831150821687,A,Engineering,Mid,Portland
22.49415432545589,43820.17406797533,1.2067936861259367,7.331701063589952,A,Engineering,Mid,Austin
34.86904168785568,76633.98079054143,7.599058510785182,8.577746151148391,C,Marketing,Mid,Seattle
31.912306340029378,66427.30137663007,5.360618986637867,7.391653895296829,C,Sales,Mid,Nashville
27.4914695158093,55020.04343710834,2.747783867925576,6.8349565445711296,C,Marketing,Mid,San Diego
25.449607268961053,47378.107141963425,0.6204821808843048,7.44106797099692,A,Engineering,Principal,Boston
41.69910283503046,93536.54374111962,12.381121270127434,8.412952710451819,C,Marketing,Mid,Phoenix
40.54467445722838,94023.75299835867,13.090730266879781,9.154300121556487,A,Sales,Senior,San Diego
30.736094734434587,64174.1671522334,5.0952581513415725,7.572758849167639,A,Marketing,Senior,Phoenix
25.42065690152871,46792.90894167885,-0.1786351886971902,6.556105848747274,B,Engineering,Mid,Miami
29.07841999611826,60859.66764488147,2.4832899130692256,6.987107904427827,A,Marketing,Senior,Phoenix
41.282932194252815,97485.30239479936,13.119676804968131,9.604941458140727,B,Marketing,Mid,New York
32.355532848030265,75011.87186346091,7.663472681575779,8.456826692800227,A,Marketing,Senior,Portland
22.878563001335053,40075.415989386995,-0.5684771186924138,7.221826416867769,C,Marketing,Senior,New York
34.198379148586625,76766.0358652675,7.465582908503917,8.593939583318257,A,Engineering,Junior,Denver
38.21447262916804,84640.49488459204,10.364457821573696,8.212183662525662,B,Engineering,Junior,San Diego
34.60714161335069,74270.45757447442,7.57599774064168,8.366756316908932,A,Engineering,Mid,Boston
33.597373653129196,70758.5801046044,6.23125879711132,8.239634333238477,B,Marketing,Senior,New York
36.145153450150964,79331.66619280737,8.702938594952824,8.509421745480465,C,Engineering,Senior,Denver
37.48161120562919,82916.01163855796,8.685487628347435,7.374538571648506,B,Marketing,Principal,Portland
33.379410727086736,68460.8427866223,6.353562019493233,7.601474552162886,C,Sales,Senior,Phoenix
36.195754525104505,82366.98142144902,9.99023958817236,9.482035679792771,C,Engineering,Junior,New York
34.60055896209667,75012.72378024812,6.758307751925638,8.302895279696415,C,Marketing,Junior,San Francisco
39.670314454065114,90467.95873331299,11.429068680799318,8.84010036614669,A,Engineering,Senior,San Francisco
26.461438064702314,52579.12001563541,3.267710795763415,7.971565211877172,B,Engineering,Senior,San Diego
22.194001409637416,39243.92499798228,-0.6334560620910041,6.220028362997839,A,Engineering,Mid,San Francisco
34.78122831171308,75005.27177638625,7.705939501281077,8.56473119162821,B,Engineering,Senior,New York
18.406247645778343,27460.080361599685,-4.424437430869949,6.560133876873473,A,Engineering,Mid,Seattle
28.803929616082957,60877.4251706966,3.0189620121760057,7.300998344903567,A,Engineering,Junior,Nashville
39.25069244681748,89765.33865511155,11.753138173809663,8.823099243673903,B,Marketing,Senior,Phoenix
37.98649517950883,85403.59293787222,9.803326033978255,7.9657972174549,C,Marketing,Mid,San Francisco
46.75771725970441,109886.45482237788,16.294722413461166,9.206887677446225,C,Marketing,Mid,San Diego
33.5714351620581,71249.01201326009,5.538121846311612,8.107523339349312,B,Sales,Mid,San Francisco
35.47028361457113,77816.53410964072,7.867806369818691,7.830083775082608,A,Sales,Mid,Seattle
25.696837512588306,45869.72258313524,0.6831702352712519,7.307130238278048,C,Engineering,Senior,Denver
32.050793354667356,65641.30937353293,5.585769337392342,7.514072218315932,C,Sales,Junior,San Francisco
36.95067860329216,82566.14329491506,8.529323761184495,8.10411302935366,A,Marketing,Mid,Seattle
34.27201713064743,74492.56642820741,7.004599126724966,7.841961219901518,A,Marketing,Senior,Nashville
32.36290708309052,70248.70936387045,6.223870335757661,8.371545298933993,A,Sales,Principal,Portland
31.226844009804225,68606.74426377138,5.181474132511557,7.988168093241107,B,Engineering,Junior,San Francisco
33.286447312242665,74003.34252135339,7.391020302263145,7.9813345960335145,A,Engineering,Senior,San Francisco
38.67362427120919,90885.05261259554,11.217614618739198,8.631772777932033,A,Engineering,Junior,Phoenix
43.181451888197046,98512.89450942719,12.356495114594068,9.611540386678683,A,Engineering,Mid,San Francisco
35.44355279876951,80218.73896370431,7.9338161102103495,8.94735610385327,B,Engineering,Junior,Chicago
32.34588623980257,69648.54240019886,7.163656905941508,7.677136176291819,C,Engineering,Senior,Boston
32.9624277331336,72207.14540138833,6.102734258004169,8.556800034692575,B,Marketing,Senior,San Diego
33.6678486048936,72324.45884579114,6.474450608583918,7.927861239275618,B,Engineering,Senior,San Francisco
45.69583829150585,107978.01473581346,14.461110889898674,8.898538598344143,A,Engineering,Mid,Phoenix
28.106253060262496,58128.98579459429,3.5243336081036287,7.705082918551928,A,Engineering,Junior,San Francisco
32.08971780039997,67829.55078410849,5.997964569706307,9.067143309186466,A,Marketing,Junior,Phoenix
22.822704704129116,45225.84727660999,0.6531039203093973,7.585590921942341,B,Engineering,Mid,Boston
33.2887376094535,72121.09818857709,6.387365739371528,8.274507176284564,C,Marketing,Senior,New York
29.29497233315515,59760.15548277686,4.465981761078165,7.960135392758681,C,Engineering,Senior,Miami
43.186563219755875,98635.28461067512,13.372502882370506,8.939777547525406,A,Engineering,Senior,Austin
43.67776316981265,104459.77690261608,14.491185521421027,10.025802090133842,A,Sales,Mid,San Francisco
44.408631463391195,102194.40020926385,15.03679570467211,9.425475289522325,C,Engineering,Senior,New York
21.434416380163807,36907.637897004264,-1.1986932786695697,6.264330759699593,A,Engineering,Mid,New York
36.67689958590839,80217.29891268915,8.617413716954452,8.126747275152166,A,Engineering,Principal,San Francisco
24.486810451631325,45131.667528120655,0.5198001903430036,6.952222082145099,A,Engineering,Mid,San Francisco
29.46734771366443,59608.33935463496,4.192270973907667,7.993672578490699,C,Sales,Senior,Los Angeles
32.031519615352146,73818.99526156698,6.313326938774238,8.593638869567776,C,Sales,Senior,Nashville
24.12398709191001,46939.35213852173,0.4846947387133209,6.7938993928138105,A,Sales,Senior,Phoenix
37.583196390878754,79621.6683249383,7.082043912762487,8.181042938801543,C,Engineering,Junior,Portland
34.97962250556903,74449.9241277109,6.503313389108922,8.00880910702083,B,Sales,Junior,Denver
25.55631349652623,47972.16531161932,2.2192734750313416,6.669839578012972,A,Marketing,Junior,New York
35.12772280423949,76153.73453222986,7.926814107310983,8.579126907396493,C,Sales,Senior,Boston
27.996626140005763,59446.7593256941,4.5298493138368,8.469831947818173,A,Marketing,Junior,New York
29.33677434732121,57042.82648690889,3.089795061261077,7.79395058730206,A,Engineering,Junior,Portland
31.841599107782002,69357.38697875188,5.32516640176938,7.542497053245166,B,Marketing,Senior,Los Angeles
9.949415428489665,6502.418623525868,-8.950691131800712,4.793564998158191,B,Sales,Principal,Austin
34.24280610996077,75129.10572673957,7.560352044568811,8.14663993589851,A,Engineering,Mid,Portland
42.34397398014093,98453.75880441841,11.486981329830169,9.530611638491312,A,Engineering,Junior,Portland
37.948485800666205,87808.19926464513,8.937945343573148,8.148773038896445,C,Sales,Senior,Denver
38.0428385518701,86756.65910070576,9.610206419388156,8.14386580699799,B,Engineering,Mid,Austin
33.55873895776298,65283.43918931282,6.523316541279407,7.743540491267872,A,Engineering,Senior,Miami
33.39439393095917,69325.650249875,6.049243665884088,6.710435738778243,A,Engineering,Senior,Portland
27.165129399431134,57679.99368362461,3.4441271847871606,8.405733254635468,A,Marketing,Junior,Boston
32.185493433437955,68150.16461901573,5.366853166645297,7.8746472173055375,A,Engineering,Junior,New York
47.59745695719282,114487.87800822611,16.549844727827836,10.111643891447756,A,Sales,Mid,Austin
39.121364441254215,88928.24182386015,10.148504814570689,8.8401002808441,C,Engineering,Junior,Chicago
38.006383398069694,87085.67885120223,10.412845185397385,7.845314821419922,A,Engineering,Senior,San Francisco
28.309855031218603,56237.659963535465,2.778100347879964,7.256046426606599,C,Sales,Senior,Denver
41.82232518774379,97517.63754760937,13.163194516619214,9.2914295558939,A,Sales,Mid,Chicago
20.809072351358584,36831.51978137671,-1.891296230594552,7.01243224019707,A,Marketing,Principal,Phoenix
22.24138689779496,39686.59301501145,-0.5529059480960363,7.082620619336343,B,Marketing,Senior,Denver
