age,income,category,experience_years,department,salary_band,performance_score,location
35.975292301184965,83213.64647836005,C,9.227184519132173,Sales,Mid,8.81491363969572,Phoenix
26.571186056555327,52419.18773299834,A,1.4191550122403216,Sales,Principal,7.293151352896547,San Francisco
25.32330917921118,48532.244833152145,A,2.4291540852769087,Sales,Mid,7.678177647268699,New York
37.344883078333325,86724.0868712469,C,10.707792860457326,Engineering,Junior,8.372064666355474,Austin
29.917851451920324,65671.5625647585,B,3.548643461078753,Sales,Principal,7.71301194454782,Miami
37.217719957566324,81820.75848221467,B,9.425261595951133,Sales,Mid,8.031728631533653,New York
38.51911390498014,89269.35147645447,C,10.649853850774,Engineering,Mid,8.771761095094314,Chicago
32.72860681510154,68131.43619306997,C,6.878953827242977,Sales,Principal,8.030937757377654,Phoenix
30.472828080003207,64502.33609542762,A,5.973059995441929,Sales,Junior,8.154542863909239,Los Angeles
36.69635432734479,81921.92613138461,A,8.340278102611686,Marketing,Mid,8.211467385178196,Chicago
31.31178993074146,63125.48421286145,A,4.284716614120698,Marketing,Senior,7.077798521076708,Miami
35.09063980017567,81671.41319118174,B,8.64171178098842,Engineering,Mid,8.379056994890439,Austin
32.736476463394766,71312.45709532245,A,6.4297731287067865,Marketing,Principal,8.132736884226993,Portland
33.84701776914194,68861.78187707743,C,5.519887832299611,Engineering,Senior,7.3003765230881,San Diego
47.83157756930642,110221.08927833465,A,16.961252136734828,Engineering,Mid,9.407174673197071,New York
46.61262583850501,111241.61604744945,C,16.25147221333799,Engineering,Senior,10.315631302051239,New York
37.344323684395455,83381.63911299568,B,10.610183091087709,Marketing,Senior,8.865671118911289,Austin
38.4045967049353,83897.42076805799,B,11.140676061048719,Marketing,Junior,8.671258034476093,New York
27.62279778901837,59233.32153159354,A,3.1692366163662795,Sales,Mid,7.4695316525040365,Los Angeles
44.472403230158314,104012.22806621967,B,13.383925813751745,Engineering,Junior,9.095203985315585,San Diego
40.71504583459448,97507.7886932749,C,12.362135866055358,Sales,Senior,9.453884696136976,Nashville
27.503147023509392,52559.339196844085,B,1.890941947962455,Engineering,Senior,6.805120305531842,Los Angeles
29.509387960249477,62595.68691290843,A,3.8348609832784875,Sales,Senior,7.584266502803412,Austin
44.27433611996007,100554.72042893975,C,14.603923464125128,Engineering,Mid,9.044889342622906,Austin
37.98337358004869,84672.91949492069,A,9.780805931797467,Sales,Junior,8.17001219215359,Miami
27.365359508861893,54734.31566287331,C,3.923401297015049,Sales,Senior,7.776438735786559,Austin
39.418123720718995,89336.96242952243,A,11.102708661704224,Sales,Mid,9.617380550864558,San Francisco
43.08464032190848,97955.59405126914,A,13.172330741642202,Marketing,Mid,8.472301610071769,San Francisco
33.924025324484965,74394.8510221249,A,8.108039974657878,Marketing,Mid,8.091489861919733,Miami
30.032045050675006,62558.130015830866,B,4.5131466498899,Engineering,Mid,7.535289817152837,New York
30.27632226527683,64910.97271493594,B,5.653450766719499,Engineering,Senior,7.909792355921646,Chicago
37.08006217847186,82944.1543729315,A,9.910752464339541,Engineering,Senior,9.216916403890476,San Francisco
31.465543420887993,66220.44084205548,C,6.35351393442009,Engineering,Junior,8.265923221826643,Seattle
26.24277638994923,52640.953600307184,B,1.4100247216016104,Engineering,Senior,6.340945161383178,Phoenix
32.13837219366865,69523.2643912601,B,6.3976312574634076,Sales,Mid,7.946381377426529,Seattle
41.800703695949935,101674.21411898255,C,13.787998884350932,Marketing,Senior,9.17497605586231,Nashville
22.227652132529407,43799.33927965758,C,-0.1364339703320807,Sales,Senior,7.822974520113558,San Francisco
52.531159842381726,127593.26075779018,B,19.692878527878833,Engineering,Junior,10.610114381632009,San Francisco
32.90382777117249,72237.5451350877,A,6.752327576276589,Sales,Mid,7.66263400599002,Boston
37.31455452755074,82757.6621004486,B,8.937496390870086,Sales,Junior,8.061990238777945,San Francisco
38.57212740873258,90767.5972598276,C,10.06565734565617,Engineering,Mid,9.3299036096706,Seattle
34.43525299576142,77714.15028440536,C,9.047230629081948,Sales,Mid,8.31110545981729,Boston
37.04178855982584,81284.98107439102,A,8.43026305555684,Engineering,Junior,7.910233935632214,Chicago
37.7101808301274,86347.57021650136,A,10.096651216175932,Engineering,Junior,9.063092160861835,Seattle
35.892557563038885,76636.54648245353,C,8.347070978951848,Sales,Junior,8.526534959969496,Austin
30.469194235514898,63935.19877754055,B,4.837905438897376,Marketing,Mid,7.454289302777727,San Francisco
30.839938961343616,62634.92226088305,B,4.74137415299586,Marketing,Senior,7.5849848106720295,San Francisco
44.220965962103264,104491.93653328158,A,14.296033749654637,Engineering,Senior,9.306369165395392,Denver
38.806551061835705,88731.05311647577,B,9.87686982756848,Engineering,Senior,8.186268161964223,Portland
30.674233916620178,65586.33021542552,A,4.895358382146053,Marketing,Senior,7.7052633188062245,Nashville
32.80863725406836,71509.83888850523,A,6.737626832395046,Marketing,Principal,8.337043357084973,Chicago
41.033129517276365,92063.78705813398,B,12.009814414401145,Engineering,Mid,8.619978324426508,Nashville
43.033546391596225,99505.9642179631,C,12.05080048181045,Engineering,Mid,8.554624743232932,Nashville
42.21666524443703,96930.91746328569,A,13.321845573179772,Marketing,Senior,8.492362475701407,Austin
35.01696518516439,76707.18965412842,B,8.60801742656635,Sales,Senior,8.647860783290993,Phoenix
31.222409628611416,63914.95665924623,B,5.7389001537939865,Marketing,Mid,8.350104010586564,San Francisco
40.680318880820025,90590.52565691144,C,11.099020383134242,Engineering,Mid,8.647499114894176,Chicago
27.142012840013706,55362.86872408774,C,3.4768827699405436,Engineering,Junior,8.202747112844216,Phoenix
33.88786510527447,71979.15929201829,C,7.190731818151464,Engineering,Senior,8.081629558003636,Phoenix
21.12036934174494,40601.62986726465,A,-0.4566366527973198,Engineering,Principal,7.368700640881207,San Diego
33.71445617629165,74608.12984277665,B,8.096275020658096,Engineering,Senior,8.408148766204006,Miami
27.94993096420803,60350.84039181379,A,4.0449372496379254,Sales,Mid,8.80899494316861,Portland
34.73097841280361,73576.308852286,A,7.2200079437438065,Sales,Senior,9.141762160162896,San Francisco
43.35423379932988,99893.36320496479,B,12.939733364631039,Engineering,Senior,8.45969293708338,Los Angeles
33.83880334834443,72937.50634447124,A,6.793321651233466,Marketing,Senior,8.321939890279415,Nashville
28.35673205166451,60144.524324778395,A,3.40074222174783,Engineering,Junior,6.751147353247387,Phoenix
25.832957118793423,48879.16986570929,A,1.6615086926325313,Marketing,Junior,7.0534190452483,Miami
50.16775291761081,118412.97235720893,B,17.2100803990147,Sales,Mid,9.787841982635037,Los Angeles
39.309999540704204,90001.73979013826,B,11.619196982251637,Engineering,Junior,9.064373702147883,Miami
33.910718670313905,74153.11364036611,A,7.816709566449859,Engineering,Mid,8.91459444542771,San Francisco
33.5377680468316,75847.56851766884,C,8.135461251262099,Engineering,Mid,8.370515220067725,Chicago
45.101011803726514,102930.8023843838,B,14.38711271062419,Engineering,Senior,8.938195453527257,Boston
40.688970045160254,92668.08894235436,C,11.928792118563742,Engineering,Principal,8.495838811901933,Miami
32.785741815147595,70003.98947250146,A,6.401385413836176,Engineering,Mid,7.717762672009911,Austin
37.9458396106969,82664.65927524949,A,9.120239188223916,Engineering,Junior,7.669332068209603,San Diego
35.91054657695388,80121.34746552083,B,10.14044311624411,Engineering,Mid,8.816342122361128,Nashville
32.19733580813445,68898.31034089658,A,5.943119526604583,Engineering,Senior,7.300824407167402,San Francisco
26.7489370088438,50171.86797142762,C,1.6739389441598576,Sales,Junior,6.7337872681364495,Austin
49.366663610205215,119296.79588418553,B,18.047286074456565,Engineering,Senior,10.461946182341212,Phoenix
29.389958736887873,60743.90939339413,A,4.0227273086378155,Engineering,Senior,7.599969647715801,Chicago
34.79743913763368,78792.45523340104,C,9.650654898991064,Marketing,Senior,7.631164355035064,Austin
31.59096761279937,67501.46220899632,C,5.553049937216503,Marketing,Mid,8.12541476766089,San Diego
33.73713962173557,73090.15721933282,A,6.149615749273771,Marketing,Senior,7.492137668948519,San Diego
35.551011237225694,80552.87175426718,C,8.528299358387738,Engineering,Senior,7.997369951834455,New York
28.09855775923634,58503.11450737203,C,3.3888856864266725,Sales,Junior,8.013670040695077,San Francisco
32.851606284829586,71264.23489143942,C,6.309957703139953,Engineering,Junior,7.936695555990456,Portland
39.108603699564604,89578.61220740457,A,12.493486006335363,Sales,Junior,9.934636069971958,Miami
28.61783566148186,64005.25028162767,A,6.3534927347421855,Sales,Junior,9.434726967993033,San Francisco
35.72671520806038,79562.34224697063,A,8.808243334324464,Marketing,Mid,8.788639399617871,Austin
34.345790249662905,77072.4300415528,A,8.200546119502118,Sales,Senior,7.979696151887577,San Francisco
28.227686664015224,58216.81875409927,B,2.3513208133015535,Marketing,Principal,6.500837396067619,Seattle
44.423223212344155,105176.56203451043,C,16.527349500926697,Sales,Senior,9.387235199183573,Austin
35.68035592399032,79032.13008233816,B,9.076658959709627,Engineering,Mid,8.508375462828392,Los Angeles
36.119915688187525,81998.63894029695,C,9.141222256563475,Marketing,Junior,9.331504950941875,Chicago
36.93469362060511,83091.22658764853,B,9.685904305143824,Engineering,Senior,8.328454621487285,Nashville
38.678868217726965,92502.09357125458,A,10.761778254409712,Sales,Junior,9.12596268123585,Austin
23.664481606419045,47135.65455278545,A,0.6807770008404361,Marketing,Mid,7.109842001061057,New York
30.506983657853805,66510.35084904646,B,6.743515049162825,Sales,Mid,8.590549498072482,San Diego
29.99750441238162,64761.968050674994,B,4.314075149914581,Marketing,Mid,6.680448629080129,Austin
30.227358405262308,62630.20712096021,A,4.5133058200779,Marketing,Senior,7.760103900953081,Seattle
