age,income,category,experience_years,department,salary_band,performance_score,location
37.77708190543939,85265.4288514774,B,10.645267828335882,Sales,Junior,8.831854252766764,Denver
31.604987222102746,66201.33115257189,A,4.6459826902979335,Sales,Mid,8.232281318292411,Miami
26.275413935719694,54629.05814739394,B,1.4343211578639883,Marketing,Junior,7.230591756422879,Denver
43.9238178046602,105330.48126670334,A,13.318935163985994,Marketing,Junior,9.30623288017397,San Francisco
17.03883496377704,25509.294762965772,A,-2.999103080141129,Sales,Senior,7.410737817722463,Denver
33.57797810175172,72740.9507064787,A,7.004784490817062,Sales,Junior,8.479500500070932,Chicago
29.790083772161584,66247.5367693074,A,5.623792059112133,Sales,Junior,7.974864756099471,San Francisco
35.705355332290495,79875.07996185755,B,7.758499851435454,Engineering,Senior,8.384284220891837,Nashville
22.51356312308041,44944.06560551535,B,-0.17815423335349667,Sales,Senior,7.750367693577791,Seattle
35.97666997865099,83001.79509374972,C,9.271608879342507,Sales,Mid,8.863191710957187,San Francisco
