age,income,category,experience_years,department,salary_band,performance_score,location
30.058992170371358,63349.62751867812,A,5.325741404056447,Engineering,Senior,8.026572266109236,Miami
42.81100820322911,102637.63925477484,A,13.87666389955563,Engineering,Junior,9.628756785755808,Chicago
25.528025352074884,48894.824410403875,A,1.7333429271453875,Engineering,Junior,6.6821799599728156,Chicago
27.448875617155238,55919.67300545928,A,2.248337702054254,Marketing,Junior,6.937893649622008,San Francisco
28.067829225366978,55218.19938408061,A,1.620479599605031,Engineering,Mid,6.941834286342795,New York
38.089457189227744,87409.54998689792,C,10.98198372429713,Sales,Senior,8.919906037394822,Phoenix
17.39211586488133,25919.03528019321,A,-4.269633027394246,Engineering,Mid,4.590565828310444,Nashville
44.58776046396721,106736.13201696626,A,15.02861288725675,Sales,Senior,10.152530530848319,Phoenix
35.59163350162641,82102.53278460972,A,8.959866572634699,Marketing,Mid,8.502353145483239,San Francisco
22.92814640388581,39140.4742188492,A,-0.7352531322136606,Engineering,Senior,7.008487026004789,San Diego
26.00925493101098,54023.49280751067,A,1.5565770184718648,Sales,Mid,7.479129499305837,San Francisco
28.45022138340656,60103.158895261404,C,3.3462393826655656,Engineering,Senior,8.202853962415901,Phoenix
34.28417902046565,74752.00939756367,B,6.593661281894312,Sales,Senior,8.030548719467337,Boston
34.82157993652739,75438.28972158226,B,7.141593796866128,Engineering,Mid,8.067142140619898,San Francisco
22.14332339813385,41668.34360538806,A,-0.9935195285439198,Marketing,Mid,7.15752656801918,Nashville
28.756998205261667,60243.04384132773,A,4.370930173148352,Engineering,Junior,7.082242351829578,New York
33.19796164927692,66838.15001062218,A,4.867607299712868,Engineering,Senior,6.613020193528428,New York
34.68981222548709,77594.33216601973,B,9.695274614685207,Marketing,Senior,9.198028603145739,San Francisco
46.35490687992463,107292.8194011052,C,15.883345709731458,Engineering,Junior,9.320241093726365,Boston
37.352010940942044,83089.09401213961,A,11.51460628910984,Engineering,Senior,8.198477435926678,San Francisco
35.732988668972936,74632.92037677353,A,8.451020581151255,Engineering,Senior,8.197308579377376,Austin
42.635627927121845,98815.97358319827,B,12.824156476915316,Marketing,Junior,8.796875360989548,San Diego
27.917501712870695,55551.8191327706,A,3.6710046258334463,Engineering,Mid,8.189758474471093,Portland
35.248564453436266,78819.67775048218,C,8.0915388859255,Engineering,Junior,9.00789908378737,Denver
27.158160635390292,56118.69088417564,C,4.134619530530021,Engineering,Mid,7.713202339251,Seattle
32.78886350144113,72481.69951816095,B,7.607797634967099,Marketing,Mid,9.15344790703877,Austin
31.15701991155168,66999.0963954444,A,4.767523122796581,Marketing,Senior,7.30050583268568,New York
34.136850515267234,72942.31804854274,B,7.667820150926248,Sales,Mid,7.4541079449292,Chicago
24.524328141936405,45419.750587239665,B,0.549361516034887,Sales,Senior,6.288886215794485,Chicago
30.124898235052125,62532.919501274315,C,5.28484504884325,Engineering,Mid,7.030764984813123,Austin
34.73354771623363,76553.03370911515,B,6.590118506896692,Marketing,Mid,7.273578059569382,San Francisco
25.330305839234054,47840.7507506852,A,1.4954299535395137,Marketing,Mid,6.601382376929376,Phoenix
