age,income,category,experience_years,department,salary_band,performance_score,location
32.53407857109971,71555.72324905037,B,9.901916322198264,Marketing,Mid,8.045371094804498,San Diego
27.65850982491825,91799.21359018859,B,10.835173890033044,Sales,Mid,7.781456146535462,Seattle
30.850394381044552,67241.00181995559,B,6.4629187095524525,Marketing,Mid,8.005520632036525,Denver
29.50661862001636,100012.63255230774,B,2.336251406366415,Sales,Mid,7.962471754439241,Austin
40.79941147134934,72868.26622612287,A,1.314737583343228,Engineering,Mid,6.169777992987234,Boston
32.94067479449584,88733.16492486818,A,-2.205779570857617,Engineering,Junior,8.018988082001018,Portland
36.167363253906935,58748.397492416174,B,3.8789728920983255,Engineering,Senior,7.06838654659674,New York
48.52798514510343,75515.8967848102,B,3.629492151482031,Engineering,Junior,7.4832582490065045,Boston
31.087465054805214,99331.97121031111,C,5.976389368891275,Marketing,Principal,7.661300163698358,Los Angeles
23.566873133242826,68810.22651089825,A,6.723175789854376,Sales,Mid,8.873672309442656,San Diego
33.188076712545566,65069.23566468234,A,6.824958155738446,Sales,Mid,7.889864328794531,Seattle
36.927279139224126,46857.56568117495,A,12.67458746944338,Sales,Junior,7.27162174982115,Seattle
42.69441539248068,88388.25959703473,B,12.076040852764304,Marketing,Junior,7.969201985724672,Seattle
17.042392057748582,127591.88462885024,A,7.809013664700814,Sales,Senior,7.470071431624464,San Francisco
38.54239065011329,81516.07041170387,B,2.21921838962166,Engineering,Senior,7.864732348990241,San Francisco
32.80324650013784,58719.89549702515,C,9.692323482574697,Engineering,Junior,7.454240891362302,Miami
18.420797676749167,55280.67394452085,A,6.625672086601264,Marketing,Mid,8.258615589350635,New York
33.31514849792726,64440.796583192605,A,-0.8596421311185614,Sales,Senior,7.05477647379026,Boston
36.197725553699605,71819.99944876388,A,6.951990462802057,Engineering,Junior,6.969501167945855,San Francisco
32.88919970416965,105467.4136366703,A,3.0828829160038396,Sales,Mid,7.166729161225939,Nashville
27.79751616784203,91016.59003548873,A,14.81314688944503,Marketing,Senior,8.818386550090324,Portland
21.64172589681668,66855.86575239302,A,9.17798473086296,Engineering,Junior,8.260270899960101,San Diego
38.25447750720868,81153.24582122716,B,10.261336347820826,Engineering,Principal,8.310464884715284,San Francisco
30.603410469226993,62063.86638344354,C,3.5927196736447002,Engineering,Senior,8.212541030839493,San Diego
28.49462795181759,103079.74557380425,A,5.318033026208263,Marketing,Mid,8.220263044952885,Nashville
24.519993709726748,60647.82563031027,B,9.850170710320397,Marketing,Mid,8.201868876709193,Austin
27.483359901755172,56831.57104014551,B,6.442122355875981,Marketing,Mid,6.823194696202395,Boston
35.94146513671057,73956.30531972094,A,11.17634134088456,Sales,Mid,8.675403720393392,Chicago
31.56384453905782,56270.963468536735,A,11.286212547146839,Sales,Senior,7.083762634098605,San Francisco
36.5821307134967,92101.89215207237,B,1.5660160812249364,Engineering,Mid,9.0430286303174,San Francisco
40.45704425628972,81555.67578618457,A,7.18815429208978,Engineering,Senior,8.922086697912746,Denver
30.276234324673464,57800.01770974315,B,0.08258418328141115,Sales,Principal,7.79696360576284,San Francisco
35.04135095894848,58298.65201159971,B,4.354974733331995,Sales,Mid,6.433048256055478,New York
43.57895690521068,66247.5485744311,A,4.403092173291935,Sales,Mid,7.531352848353783,Miami
41.047879269905955,54800.73009925337,B,7.287872925699025,Sales,Mid,7.908912229828583,Denver
29.816839471768706,84725.26700128382,A,14.287437271092426,Engineering,Junior,6.8254522855516875,Los Angeles
39.34321419284524,63330.897116107575,C,13.047521525525184,Engineering,Junior,8.435873107690561,San Diego
32.866288352832896,99468.9779098497,A,13.827318961251727,Sales,Mid,7.266102113662833,Miami
36.410040433180264,84014.11805687413,B,-4.129197416266518,Marketing,Junior,7.90106404629674,Nashville
32.60094593156895,79886.85947225268,A,5.157651488631666,Marketing,Mid,8.207908633139338,Denver
37.795967733241866,83318.05943690169,B,16.515399105581608,Engineering,Junior,8.43569307670104,Seattle
40.188612824421426,79322.46015676855,A,8.51538733364415,Sales,Senior,8.163390477453074,Miami
24.228990000893525,89987.93895296115,A,0.1851218800395431,Sales,Senior,7.668600064387853,Seattle
33.444575413072165,71960.10814297633,A,10.244110147800956,Engineering,Senior,6.772651751664233,Boston
37.60655578425491,83728.9963795081,A,8.412876620315457,Marketing,Senior,8.633981906541472,Portland
39.230068085431895,77362.9474370938,C,12.433906451146413,Engineering,Mid,8.812497192707326,San Francisco
34.291898468883126,82327.20147350528,C,5.314729982487844,Engineering,Senior,10.524652083238331,San Diego
