age,income,experience_years,performance_score,category,department,salary_band,location
24.800651722747688,46271.621219393004,-0.013538700302400564,6.504552202534134,A,Engineering,Mid,San Francisco
43.78846970859646,100794.6086357288,13.807338542119101,8.000963939348773,A,Marketing,Junior,Seattle
36.72860550842355,83279.31049423461,9.048747753207918,8.37880559935952,B,Sales,Senior,Los Angeles
29.043605358379267,60486.3656717274,3.933179734871921,8.246279760733026,B,Sales,Senior,San Diego
21.533057472528647,41102.06776130089,-2.527154576617983,6.999367070969225,A,Marketing,Junior,New York
29.102454249439603,61446.23813499559,3.7014926074726855,8.509387519176743,C,Engineering,Senior,Denver
27.670160215597754,56362.77811006454,2.8402155065342294,7.162852098524337,C,Engineering,Senior,Miami
31.71606664360602,67696.94904039805,4.449234140086887,7.858712677834461,A,Sales,Senior,San Francisco
29.017397767259204,62140.699726044,3.758376027752829,7.763482059122518,C,Sales,Junior,Portland
38.58548737762774,89415.0369318221,10.902671642591013,9.39714650393196,B,Engineering,Senior,Boston
34.116403440737564,74184.63631019201,7.56924809848921,8.23685799244449,A,Sales,Mid,San Francisco
36.14492158242549,80475.09629264745,9.14685418102197,8.560367696338986,A,Engineering,Junior,Miami
29.390249678561357,61124.99525903075,2.7039381537614755,6.6254141915778275,C,Sales,Mid,Seattle
37.77507647452951,86871.01801378943,10.944651798147145,8.85950944119459,B,Engineering,Senior,Phoenix
33.015895256377014,71185.70469967517,6.744489059200991,8.057889510500091,A,Sales,Senior,Miami
40.085749354960406,87989.11665217698,10.79894617961814,7.541174157146929,B,Engineering,Mid,Chicago
27.07454400722451,51132.32594529245,2.2538876566188604,7.5136710212562505,B,Sales,Mid,Seattle
33.29038990761917,70770.37290489608,6.839281509990197,8.450934905784043,C,Engineering,Junior,Phoenix
36.848464655449746,80663.67237278746,9.595440554729059,8.31986240257989,B,Engineering,Mid,Boston
32.545153903730956,70804.42762964104,6.690996346357219,8.468592353114946,C,Marketing,Mid,Austin
40.15488870366191,89739.16639826156,10.576968954683649,9.481890541522834,A,Engineering,Senior,Denver
34.80569926871037,73101.93702849364,7.138264984897332,8.349951181097559,C,Marketing,Junior,Denver
28.006005904511532,57740.28981636155,4.027365005005894,7.945584756068894,A,Engineering,Principal,Denver
41.97283111888248,96957.00922953614,13.606107726076079,8.7304083403498,A,Engineering,Senior,Chicago
30.96687030771322,65078.24447921814,4.621724645606844,8.3201687514456,A,Marketing,Mid,San Francisco
29.694866471552462,63927.893308175204,4.022677591254912,7.639139197446949,B,Marketing,Mid,Austin
31.972144468028446,65742.17829856754,6.077863704339552,7.031615084564193,B,Engineering,Senior,San Diego
30.04420333004175,61412.365319661294,3.819970870003276,7.263286175320974,B,Marketing,Senior,Chicago
37.686608779086235,83458.93126693399,9.737105946393871,8.436253108070856,A,Engineering,Mid,San Francisco
30.82128432902189,66300.8660826377,5.015644605284356,7.431680766517502,B,Sales,Junior,Chicago
41.68812353487068,95548.58166923597,13.068878524594453,9.624188920565173,A,Marketing,Mid,Denver
38.61756607863638,89636.941790126,10.151068880265488,8.062302110670046,B,Sales,Junior,Nashville
28.607818277745714,58214.54774305295,3.3195734956636684,7.790543029740158,A,Sales,Mid,Los Angeles
38.23344079849043,82252.76080994753,8.884521083176779,7.86852435174146,A,Marketing,Mid,San Francisco
35.12356003786835,76963.01374453914,8.804622767482387,8.779641027185477,B,Sales,Senior,Chicago
24.576280250069146,48400.688534038156,1.4514667358849191,7.382503616800972,A,Engineering,Senior,Los Angeles
41.07905528599312,97127.81759843559,13.061313224358068,9.974217818475925,C,Marketing,Junior,Portland
31.853915980670745,67235.16696447086,5.643551464825227,7.0183767803683486,B,Engineering,Principal,Portland
34.1797372793256,76657.37066843505,6.985702442560576,7.911406399826421,C,Sales,Mid,Portland
31.373637928021324,68090.87178314364,5.2527619436959245,8.37884332904801,A,Marketing,Senior,San Diego
28.57211318221854,62008.69784260607,3.5825081819313565,7.482248389525325,B,Sales,Junior,Seattle
26.417148155085204,53206.92102004589,3.5405499024730975,7.3000399382984,B,Sales,Junior,Chicago
31.088381590172506,65579.67624345777,4.681041271786103,7.0451014544752555,A,Marketing,Junior,San Diego
24.775892782147707,48057.960822318375,0.680581011179596,6.360085275081393,A,Engineering,Principal,Boston
33.9376301330485,77455.08536145797,7.5735216535264245,7.952165807696745,C,Marketing,Junior,San Francisco
27.60226056166459,55844.668617453586,4.030935338155058,7.567413467609273,A,Sales,Mid,San Francisco
39.277680777533796,87150.61222403456,10.051952899461202,8.747886316445127,A,Engineering,Senior,Denver
31.037277308093138,65118.4945559908,4.2841159051722375,7.634922616034704,A,Engineering,Mid,San Francisco
47.93214833212892,117250.42664002108,16.71597376689323,8.886146558243446,B,Engineering,Junior,Chicago
34.8256545950704,74551.51453637211,7.2217942425865385,7.561701120334886,A,Marketing,Junior,San Francisco
37.8584823509662,80468.4805092682,8.649750648511322,7.884675648042476,B,Sales,Senior,San Francisco
28.635948799765835,59002.71164268146,3.7923257395013668,7.3660287647363525,A,Engineering,Junior,Seattle
21.466194866279814,38949.37958768593,-1.2556114464795023,6.471916416114558,C,Marketing,Junior,San Francisco
31.84498439410347,68532.30119476156,5.775017674366137,7.752494283673886,A,Engineering,Mid,Portland
29.148541647109596,63388.18678967822,3.9019816977401893,7.772909052305089,A,Engineering,Junior,Chicago
27.298498725049416,53938.58712922626,2.200550919787773,7.318101667231673,A,Engineering,Mid,Boston
