age,income,category,experience_years,department,salary_band,performance_score,location
34.072332463297656,72772.87801360716,C,5.916555825365766,Engineering,Mid,7.534922733731194,Austin
28.72308961353665,58090.43614516466,A,4.11834053937318,Marketing,Junior,6.951667838720514,Miami
27.375806449596134,53183.91616225891,B,2.0510854094212707,Sales,Mid,6.5357598507538,Phoenix
35.42347892561465,75830.56133132632,B,8.999995429588116,Engineering,Junior,7.659678943663053,Portland
33.97000063623156,74936.87687676783,B,7.965608192864174,Sales,Junior,8.684571483804627,Austin
38.59430760554046,86968.74785531979,A,11.481355150853968,Marketing,Mid,9.126481966093753,Phoenix
38.07814477379402,85419.19964821762,B,11.18789058821962,Engineering,Senior,9.145416558550718,Denver
29.227262510838372,64925.6527251268,C,4.693729298013388,Engineering,Mid,8.424474774467079,Portland
32.75249516772185,68114.59299954076,B,7.769114565973127,Engineering,Junior,7.8153078345685545,Portland
37.552986311310846,86561.94948765641,A,11.129248285958022,Engineering,Junior,9.064448163480488,Boston
36.3174461661797,83636.76868212975,A,10.023379212317952,Engineering,Senior,8.596368005832652,Miami
35.34811577523837,79053.27236465225,B,9.29817745056043,Engineering,Mid,8.044762295613335,San Diego
30.021749198557536,64613.739670697956,A,4.5898011303010735,Marketing,Mid,7.53334092134969,Boston
34.23093986229164,73669.92146101296,B,6.297281991536538,Marketing,Senior,7.5372656572418375,Nashville
38.50619379722302,88966.20981456843,C,10.375951306837088,Sales,Junior,8.952271306068054,Denver
51.96827131890021,129620.74207374477,C,19.45903042622703,Sales,Senior,10.871467358557153,San Diego
25.415606558220958,51292.990820205814,C,1.6358745548494449,Engineering,Mid,7.156191667780127,Austin
43.998073478451815,102095.70096390983,A,13.381366700891054,Sales,Senior,9.363583184569933,San Diego
36.88510485991427,82714.8251358135,A,9.367416382258408,Sales,Mid,8.257203579536906,Miami
26.449942112355934,53357.037201536834,B,2.6138486665540928,Sales,Mid,7.290924372101163,Los Angeles
34.595862203259756,78354.70564434593,C,8.402881709367753,Engineering,Senior,8.670634045380082,San Francisco
41.19061659996669,92843.83553271681,A,11.022115716135339,Marketing,Junior,7.757920542816223,San Francisco
37.05982597928214,83215.33246227805,C,8.863897371180114,Engineering,Junior,8.211490996741071,San Francisco
31.24492822984588,67470.59389145853,C,5.999290535300105,Sales,Mid,8.071212527484661,New York
33.820840054941876,74985.29028411239,B,8.651625445592188,Engineering,Mid,9.146637840295094,Austin
41.07024756564687,95041.35291772083,A,11.710622526629638,Engineering,Senior,9.366725959326795,San Francisco
31.99878215064506,65724.47720400598,A,4.803174411148092,Marketing,Mid,6.751586295808565,San Diego
