age,income,category,experience_years,department,salary_band,performance_score,location
36.621238804164,82104.83366379187,A,8.45454159213367,Marketing,Principal,8.390866324974807,Denver
29.955488497349958,58790.72947284938,A,3.562901177812209,Marketing,Mid,7.395563360214767,San Francisco
46.1927531260915,114481.38727622118,A,17.718834531821386,Engineering,Mid,10.118738912460053,Seattle
33.83401502635589,73910.37485074416,C,7.686518155810273,Engineering,Mid,8.085252357895465,Denver
26.640538866040615,55418.49870354083,B,3.2298300972046903,Sales,Mid,8.37760719717023,San Francisco
35.95599718316236,82118.24859184957,A,9.089703137813707,Engineering,Mid,8.519709287499703,Chicago
21.29644433797626,36888.1203918946,C,-1.794732459273023,Sales,Senior,7.281099884629126,New York
35.746426842030964,77107.33675195758,A,8.390996237801042,Engineering,Mid,8.190130964527397,San Francisco
37.1358039579768,85345.38774804118,A,8.976704654979143,Engineering,Mid,8.446997192901142,San Francisco
26.986371768961966,51597.58047851033,B,2.4520503850856095,Sales,Senior,7.625193658805686,Los Angeles
