age,income,experience_years,performance_score,category,department,salary_band,location
29.540985847560624,61763.89384737565,4.254221361395474,7.187792900000012,A,Marketing,Principal,San Diego
48.30894476505982,114914.03414872073,17.4491356427936,9.809840072128424,A,Sales,Junior,Nashville
31.60120668248012,65120.61184303482,4.170600760670317,7.049770431493943,C,Sales,Senior,Austin
40.77512651411002,90932.56665278769,11.422463847866737,9.42025994993111,C,Engineering,Mid,Nashville
30.37025786869233,60507.728412434924,5.346291128758652,7.627401350852311,C,Engineering,Mid,San Francisco
24.715354923626165,47439.61730443956,1.020025208864996,7.077141425802015,B,Engineering,Junior,Seattle
42.35477049098404,99634.46146331339,12.415318261092912,8.440746712539273,B,Marketing,Senior,San Diego
33.47697944220793,68980.56065956004,7.407106200214713,7.969090826601614,A,Engineering,Junior,Los Angeles
33.84228520207363,76083.3190882314,7.590081230926996,7.987064973514144,C,Marketing,Senior,Los Angeles
23.61629004433989,40143.388948578206,0.48245271253586175,6.961733521503685,B,Engineering,Junior,Phoenix
28.36591526922511,56267.16651399055,2.4734816656550214,6.532477134837965,A,Sales,Mid,Nashville
26.73912312846655,49299.326444081395,1.2311935879137526,6.6361774418524755,B,Marketing,Senior,San Francisco
33.923797569318054,75444.2020310891,8.43405091809628,8.311007356249483,B,Marketing,Mid,Miami
24.496622200850997,44563.70129250773,1.3804500842456537,6.984245056725838,C,Sales,Mid,Portland
33.08790622875242,71430.46048326585,6.012393935447571,7.726906532107886,B,Sales,Junior,San Francisco
17.91524394239586,26444.99713818219,-3.4612505404268497,6.146436940287352,B,Marketing,Junior,Boston
35.686341571721876,77835.35260078231,8.215084638607042,7.77912925608887,B,Marketing,Senior,Boston
38.49998408037972,85348.52610265001,10.248789358402007,9.37609705389589,A,Sales,Mid,San Francisco
24.838662378091733,44283.20544603963,0.02749831595191843,6.446510132674456,B,Engineering,Junior,Boston
42.01927114473716,95082.61836706038,12.449471611316657,8.499175775997271,A,Marketing,Junior,Phoenix
32.106287671966115,68621.87783477234,4.793215196368925,7.863709923142309,A,Marketing,Junior,Portland
35.12165996625771,76504.18033914678,7.998379178107322,7.752674493394853,C,Engineering,Mid,San Francisco
30.808166911723703,66485.89531659639,4.670810582332829,8.067318459968712,A,Engineering,Senior,San Francisco
29.09724902021473,56419.24471445696,3.531511236748615,7.9829707241433265,C,Engineering,Principal,San Francisco
28.82909477281119,59028.37357711723,4.096981568409383,7.266896684274296,A,Sales,Junior,New York
28.644396338940204,58715.10278910649,3.653211327763191,7.486282101640613,B,Marketing,Senior,New York
42.639505015848954,100544.1996297378,14.063098668804749,9.741176989300293,B,Sales,Mid,Denver
35.90845292712492,81369.74868132285,7.702822828130769,8.353887150806987,C,Engineering,Principal,New York
31.043852165980713,62700.51131782144,4.161393783686458,7.331221594658686,A,Engineering,Senior,Los Angeles
31.34340457332086,66651.35847101023,4.120455798985965,6.715583078644442,B,Marketing,Senior,Denver
38.12768841199611,87993.4171888583,9.715917736034339,8.449625765275027,A,Engineering,Senior,Chicago
36.52462963001916,82388.40674239333,9.375131377032105,8.222990584515616,A,Sales,Principal,Boston
30.161590739038015,62967.96193698005,2.9434521323166933,7.222259225276101,C,Engineering,Junior,San Francisco
29.555865707942377,62901.59492728769,3.428932122681968,8.49919850066277,B,Sales,Junior,New York
31.80177187072623,68439.85768302676,5.741663094342806,7.852690029699821,A,Marketing,Senior,San Diego
24.4937059228822,46395.313273992564,0.8094644045408348,7.2210469918183255,C,Engineering,Senior,San Francisco
31.81665604562351,68550.6264626956,6.989466995000571,8.692810686387407,B,Sales,Senior,New York
36.54871475925215,84549.46618508094,10.237079294160075,9.180793765229552,A,Engineering,Senior,Miami
34.88508238656359,75167.25576589849,7.617185383052994,7.88286791417461,A,Marketing,Senior,New York
39.77671119297041,92294.46678871992,12.111833035703627,9.797737995767516,B,Engineering,Junior,Denver
16.25281851944718,23545.72791255,-4.541573360556486,6.027343565677864,B,Marketing,Senior,Chicago
40.48421709620897,91824.41380909272,11.946944613676168,9.009731495296606,A,Sales,Mid,Portland
30.186458466611793,62176.629959012396,4.953478131202147,7.621981925919887,A,Marketing,Principal,Denver
30.43486926021467,65411.28575675785,4.414756882613705,7.268146855385186,B,Marketing,Senior,Los Angeles
28.171331702548127,57480.61606327812,3.5361555239696147,7.594366973363409,C,Marketing,Mid,Boston
40.68633016327375,94201.80839524468,11.894049704629353,8.577776986196838,A,Engineering,Senior,Seattle
31.755971921917595,67196.10846815644,4.7813758115790606,7.56398589471989,A,Engineering,Junior,Austin
35.45852783866843,76014.66980825701,8.251655134082194,8.202139359733902,A,Engineering,Mid,Seattle
32.25012879459244,68615.20046853517,5.627341346183553,6.921608214176825,C,Engineering,Senior,Denver
33.562819074348866,72104.63069293396,7.751458930801532,7.898483729343709,B,Engineering,Junior,San Francisco
