age,income,experience_years,performance_score,category,department,salary_band,location
34.41009126418677,62600.53736586963,6.166623869545744,7.058357187057265,A,Engineering,Mid,Seattle
38.362006594372914,82135.18766394573,2.4027350635803613,8.769053422490051,A,Engineering,Senior,San Diego
34.005114618647546,53494.586686145136,8.583424590417598,7.125216395882446,C,Sales,Senior,Nashville
26.7415032900181,83162.38393416913,9.51912776116065,6.385171620386887,A,Marketing,Mid,San Francisco
27.806976695613535,75940.69508377617,2.7850109495290276,8.643283365483361,C,Engineering,Mid,Seattle
39.55997143973612,66470.32636978467,3.8100762392694647,7.052581411139148,A,Engineering,Junior,Portland
24.949920304139322,79294.66049626473,8.800152283443062,8.681919117121366,C,Engineering,Mid,Chicago
27.579751635982348,99632.0734518161,7.297163597853656,7.4977823781264545,B,Engineering,Mid,San Diego
34.1478327846261,70384.86149928434,3.163312944244153,9.449917638814394,A,Engineering,Mid,Seattle
42.32615864782198,66724.96450273266,6.578477544994911,7.305039084234829,C,Marketing,Mid,San Diego
36.02933305013153,31899.573914848595,10.978202594489893,7.304676654785817,A,Engineering,Principal,San Francisco
27.295717532827535,84083.38615175169,-0.5878099329760298,8.082915396275688,A,Engineering,Senior,Portland
35.63788405248331,91168.65405910654,4.2626424720303895,9.172006684299845,A,Engineering,Senior,San Diego
31.79183489117108,64316.14107945596,10.666026736459397,8.467040849317558,A,Engineering,Junior,San Francisco
27.23498683598962,64104.962093436065,0.17182433228372762,6.710250494756815,C,Engineering,Senior,Seattle
25.039399562586908,51709.17566115662,11.5189774845558,7.322567058804088,A,Engineering,Mid,San Diego
29.76472654246652,80662.56484883111,8.286772654066477,9.407380548255487,A,Engineering,Senior,Austin
38.91713947709299,76723.12776308451,13.840408638321565,7.911477919086744,A,Engineering,Junior,Denver
39.807863498506485,81175.06551697956,10.062186409643164,8.569815936657676,C,Engineering,Senior,Seattle
31.79562109250275,55110.69750161027,2.061722250698981,7.806561955150414,A,Engineering,Mid,San Francisco
28.589550287375488,87963.64233193672,7.914647762241569,7.4696581164826465,B,Engineering,Mid,San Francisco
43.44848797151835,40557.09195836106,10.083367186603365,7.651478459554544,A,Engineering,Principal,San Francisco
31.006861236951774,48789.38989952418,3.526815814881766,8.687317504857104,A,Engineering,Mid,Miami
29.767552127936938,65072.48993162687,11.427010189726735,7.018084430795773,B,Engineering,Mid,Nashville
40.23517038367032,83129.5276405627,2.4123898297719206,7.80545131906258,C,Engineering,Mid,San Francisco
30.265044276799014,82184.81913173635,8.443893917195924,7.870967804269855,A,Engineering,Mid,San Francisco
29.35840322611473,94130.83329890588,9.141321768509155,9.644363124970763,B,Engineering,Senior,San Francisco
36.32884840066952,76983.30964441459,5.455544316971294,8.521867630447801,C,Engineering,Mid,Portland
29.751553765236448,66909.0776798444,9.240152638441824,6.385171620386887,B,Engineering,Principal,San Diego
27.925468438192027,60338.926226525844,9.377619663163573,6.691373509100846,B,Marketing,Mid,San Francisco
25.36115220112133,84389.56091756005,5.407540675265223,7.620042276485005,A,Engineering,Mid,San Francisco
35.075138534368136,48480.8362538674,2.040132623427777,8.106521636233117,A,Engineering,Senior,Seattle
