age,income,category,experience_years,department,salary_band,performance_score,location
41.578576123961035,98950.43366980788,C,12.561660623125192,Engineering,Senior,9.502169576508116,Portland
30.081815615196163,63565.0219385678,B,5.058045364007018,Marketing,Senior,7.837017745361232,Austin
35.01097538328752,77551.30352441211,A,8.011655552393005,Marketing,Mid,7.8757499102328214,Denver
35.214618225982036,73490.24384483234,A,7.653953781001661,Marketing,Senior,7.760953638128459,Seattle
36.06266444029106,77280.67405420652,A,8.021236508693239,Marketing,Mid,8.052536136265855,Nashville
36.882981492923015,84227.8077273072,C,8.93902690099893,Marketing,Senior,8.550012851919503,Portland
27.74087286541311,52590.93721102321,A,2.488598833138332,Marketing,Principal,7.254658135280543,San Francisco
37.24912907508786,82902.09873191993,B,10.32896096146953,Sales,Mid,8.949465739635459,Boston
29.315860006434498,64751.87657940464,B,5.146711877963858,Sales,Mid,8.53954244468771,San Francisco
41.46028411737724,93536.13197899138,A,12.342867070957396,Marketing,Mid,9.554470421049446,Miami
30.63774022296376,63708.4595610259,A,4.003550149859519,Engineering,Mid,6.620513771703968,Boston
28.577052539217117,60743.73168417653,A,3.5990814464495138,Sales,Mid,8.535542699349058,Miami
27.375702855179743,57748.23993674224,A,2.286923297865963,Engineering,Mid,7.220843469830669,New York
46.444483840420986,106929.49317144416,A,14.943539550773153,Marketing,Mid,8.479851560129381,San Francisco
19.363746494656603,32486.798691676297,B,-1.6744881886988807,Engineering,Mid,7.127986775375796,Seattle
36.96388144842979,79925.46654852733,A,7.848107162439279,Engineering,Senior,7.546543168210811,Austin
33.52493543218099,73176.23697435322,C,6.726399311816229,Engineering,Mid,8.163019096313814,San Diego
30.332132320552564,62674.520134826795,A,5.3901498890111235,Marketing,Senior,7.813748848350259,San Francisco
29.9026202553201,59967.965809684385,A,3.879383783778022,Sales,Mid,7.556224893807219,Los Angeles
26.111237966880026,54336.77669742187,B,0.7904810081973226,Marketing,Senior,6.860451825770071,Los Angeles
40.412574001413496,90349.85356144233,B,12.921510306177591,Engineering,Senior,9.170391928308158,Nashville
37.276552388641065,88412.60390174252,C,11.050199514286723,Engineering,Mid,9.800802824786475,San Francisco
35.176580588255256,73952.09881401593,C,7.838430111927338,Engineering,Mid,7.371986893382488,Boston
36.9431210094958,83305.75985084861,C,9.379819314642596,Sales,Senior,9.135992314921243,Seattle
33.51472678180377,69939.5712729112,C,6.9523919104943985,Marketing,Mid,7.872726187456975,Portland
22.515798726365745,41404.51842130686,A,-0.40221177176804357,Marketing,Mid,7.374015265862313,Los Angeles
31.937560878640085,67247.49761199861,B,6.6836219648417785,Sales,Junior,8.517974385968134,San Francisco
35.20828966940695,80115.76761958147,A,6.918208703975076,Sales,Junior,7.900038968113286,Nashville
33.69104985506242,73326.94167677235,A,7.687693331476668,Engineering,Mid,8.480140750556622,Nashville
35.75913455383126,80328.50358330077,B,8.477950540220256,Engineering,Junior,8.659195841613279,San Diego
38.27547231419856,85786.2868244127,B,10.175784583108902,Marketing,Mid,9.157317178353006,Los Angeles
27.833730328757778,57074.74349264173,B,3.3473690241691108,Sales,Mid,8.218045700797363,Miami
31.70896266816126,67757.51309873232,C,6.43528907631895,Marketing,Principal,8.575294753274857,Chicago
42.727461219787436,97911.04569793845,B,11.695193747571466,Engineering,Junior,8.988592836794817,Miami
30.543381589767957,59864.81639048466,A,3.9314728200476385,Sales,Mid,6.520540680888055,Los Angeles
43.5811061718609,99535.0305285437,C,13.722138875520718,Sales,Principal,8.848170120931195,San Francisco
35.47618109542125,76424.97825146542,B,6.904182180971126,Marketing,Mid,7.39386783628311,Boston
36.64070701559216,78871.53576117624,B,8.308434475605697,Marketing,Senior,8.380324612870828,Phoenix
46.192230241641546,108998.89794435388,C,15.638095584065915,Marketing,Junior,8.50031515656669,San Francisco
32.20366936577186,68306.35712797509,B,5.955606493305521,Engineering,Senior,7.648577665791261,New York
31.02889053555841,67045.10067279192,B,4.482205775110685,Sales,Senior,8.005650258135432,Nashville
33.63593452760674,75100.13640529534,C,6.976295435748825,Marketing,Mid,8.183994903849355,Nashville
34.30023006239015,77183.82046888304,C,7.836229636617808,Marketing,Mid,8.473779542843955,Phoenix
38.774014868425816,87127.3496757622,C,9.638042293686913,Engineering,Senior,8.44441307742421,Seattle
27.22511246618465,54175.94280335492,B,2.8956348307960615,Marketing,Junior,7.441878858640207,Los Angeles
33.257917809975176,71953.39830847442,A,6.399512917900269,Engineering,Mid,7.32642756163802,Miami
38.611780427380936,88852.39837099811,A,9.999187758098312,Marketing,Mid,8.690547500562852,Seattle
33.48896385956521,72765.47221041542,A,7.951218426302237,Engineering,Senior,7.497605504185976,Nashville
36.356652333262886,80590.1257747351,C,8.910830442364144,Engineering,Junior,8.51995358640896,Phoenix
26.423968997949668,49342.21075031125,B,1.6811649753903657,Sales,Mid,6.8470766743296805,Portland
38.569512020087984,84770.62267250493,A,10.500020132618927,Engineering,Principal,7.949748259834011,Boston
35.0339730388588,74818.29506765804,C,7.353414119811276,Sales,Senior,7.20038992139947,San Diego
35.53813758556002,79226.61814660349,C,8.206786766094845,Sales,Senior,7.943206055955606,Seattle
26.444835820853214,51685.074147346975,B,2.6410266038745807,Marketing,Junior,7.059659096892899,San Francisco
30.4232087496175,60447.18728561417,C,5.3214932246387185,Engineering,Mid,7.4761803334606505,San Francisco
30.755709931581126,64392.71058930471,A,6.564388679022816,Engineering,Junior,8.20290294489083,Boston
30.754619597093992,61261.69823116836,B,4.307864672429259,Sales,Mid,7.412531546906046,Phoenix
36.72570989244319,85171.61565038159,B,8.928267637591306,Engineering,Junior,8.39936148593258,Denver
35.491004850450345,74764.81806195939,C,7.418360331972682,Sales,Junior,7.8496383660649425,Boston
32.16836979596307,72669.57353231049,A,6.590614884864248,Engineering,Senior,8.311295726814425,San Diego
31.73797858107779,68383.23845012356,C,5.051316841217341,Sales,Senior,7.603426370404328,Denver
38.644305175115335,82123.92190930374,A,8.194550732632514,Sales,Junior,7.22857294119809,Boston
49.087910503138005,114366.3595283858,C,17.70859164174672,Marketing,Mid,10.077696303627652,San Francisco
